time,r,dr/dt,theta,dtheta/dt
957709.3275488069,147146683926.3697,97.16452922732677,0.19716432016756041,2.0578370746596178e-07
964910.1495604521,147147386185.62503,97.88518324262044,0.19864612495460743,2.0578174326977838e-07
972110.9715720973,147148093633.3824,98.60561542321179,0.20012791554549178,2.0577976458996162e-07
979311.7935837425,147148806268.03873,99.32582414295874,0.2016096918359478,2.0577777143162183e-07
986512.6155953875,147149524087.97937,100.045807776398,0.2030914537217488,2.0577576379990638e-07
993713.4376070327,147150247091.57797,100.76556469874514,0.20457320109870736,2.0577374169999953e-07
1000914.2596186779,147150975277.19644,101.48509328589448,0.20605493386267493,2.057717051371226e-07
1008115.0816303231,147151708643.18506,102.20439191441916,0.20753665190954196,2.0576965411653382e-07
1015315.9036419683,147152447187.88235,102.9234589615711,0.20901835513523812,2.0576758864352845e-07
1022516.7256536135,147153190909.6152,103.64229280528107,0.21050004343573195,2.0576550872343862e-07
1029717.5476652585,147153939806.69882,104.36089182415856,0.21198171670703111,2.0576341436163355e-07
1036918.3696769037,147154693877.43668,105.07925439749195,0.21346337484518235,2.0576130556351935e-07
1044119.1916885489,147155453120.1206,105.7973789052484,0.2149450177462714,2.0575918233453916e-07
1051320.013700194,147156217533.03073,106.51526372807378,0.21642664530642297,2.0575704468017305e-07
1058520.8357118391,147156987114.4355,107.2329072472929,0.21790825742180098,2.057548926059381e-07
1065721.6577234843,147157761862.59158,107.95030784490928,0.21938985398860827,2.057527261173883e-07
1072922.4797351295,147158541775.74414,108.66746390360528,0.22087143490308678,2.0575054522011468e-07
1080123.3017467747,147159326852.12653,109.38437380674205,0.22235300006151743,2.057483499197452e-07
1087324.1237584199,147160117089.9604,110.10103593835952,0.22383454936022024,2.0574614022194481e-07
1094524.945770065,147160912487.45575,110.81744868317645,0.22531608269555423,2.0574391613241545e-07
1101725.7677817103,147161713042.8109,111.5336104265904,0.22679759996391752,2.0574167765689598e-07
1108926.5897933554,147162518754.21252,112.2495195546777,0.2282791010617472,2.0573942480116226e-07
1116127.4118050006,147163329619.83548,112.96517445419356,0.22976058588551948,2.0573715757102715e-07
1123328.2338166458,147164145637.84308,113.68057351257188,0.23124205433174957,2.0573487597234044e-07
1130529.055828291,147164966806.38684,114.39571511792543,0.23272350629699173,2.0573258001098892e-07
1137729.877839936,147165793123.60666,115.1105976590458,0.23420494167783923,2.0573026969289635e-07
1144930.6998515811,147166624587.63074,115.8252195254033,0.23568636037092447,2.057279450240234e-07
1152131.5218632263,147167461196.57553,116.53957910714715,0.2371677622729188,2.0572560601036784e-07
1159332.3438748715,147168302948.5459,117.25367479510527,0.23864914728053271,2.057232526579643e-07
1166533.1658865167,147169149841.63492,117.96750498078444,0.2401305152905156,2.057208849728844e-07
1173733.9878981619,147170001873.92416,118.68106805644187,0.24161186619966019,2.0571850296123637e-07
1180934.809909807,147170859043.49268,119.39436242146526,0.2430931999051752,2.0571610662912684e-07
1188135.6319214522,147171721348.404,120.10738647297107,0.24457451630412827,2.057136959827153e-07
1195336.4539330974,147172588786.70395,120.82013860441002,0.24605581529336945,2.0571127102822355e-07
1202537.2759447426,147173461356.42694,121.53261721014668,0.24753709676980146,2.0570883177190907e-07
1209738.0979563878,147174339055.59595,122.24482068545952,0.2490183606303796,2.0570637822006503e-07
1216938.9199680327,147175221882.22263,122.95674742654082,0.25049960677211186,2.057039103790203e-07
1224139.741979678,147176109834.30716,123.66839583049679,0.2519808350920589,2.0570142825513928e-07
1231340.563991323,147177002909.8384,124.3797642953475,0.253462045487334,2.0569893185482222e-07
1238541.3860029683,147177901106.79385,125.09085122002683,0.254943237855103,2.0569642118450493e-07
1245742.2080146135,147178804423.1395,125.8016550043826,0.2564244120925845,2.0569389625065895e-07
1252943.0300262587,147179712856.83005,126.51217404917642,0.25790556809704973,2.0569135705979146e-07
1260143.8520379039,147180626405.8088,127.22240675608387,0.2593867057658225,2.0568880361844531e-07
1267344.674049549,147181545068.0076,127.9323515276943,0.2608678249962793,2.0568623593319903e-07
1274545.4960611942,147182468841.347,128.64200676751096,0.2623489256858492,2.0568365401066684e-07
1281746.3180728394,147183397723.73602,129.35137087995102,0.26383000773201415,2.056810578574986e-07
1288947.1400844846,147184331713.0725,130.06044227034545,0.2653110710323084,2.0567844748037984e-07
1296147.9620961298,147185270807.2427,130.76921934493907,0.266792115484319,2.056758228860318e-07
1303348.7841077747,147186215004.12155,131.47770051089063,0.2682731409856858,2.0567318408121137e-07
1310549.60611942,147187164301.57266,132.18588417627276,0.26975414743410103,2.0567053107271112e-07
1317750.428131065,147188118697.44815,132.89376875007193,0.2712351347273097,2.0566786386735924e-07
1324951.2501427103,147189078189.58878,133.60135264218843,0.27271610276310954,2.0566518247201965e-07
1332152.0721543555,147190042775.82397,134.30863426343646,0.2741970514393507,2.0566248689359196e-07
1339352.8941660007,147191012453.97168,135.0156120255441,0.27567798065393617,2.0565977713901138e-07
1346553.7161776458,147191987221.83853,135.72228434115328,0.27715889030482155,2.0565705321524884e-07
1353754.538189291,147192967077.2197,136.4286496238198,0.2786397802900149,2.056543151293109e-07
1360955.3602009362,147193952017.89908,137.13470628801335,0.2801206505075773,2.0565156288823988e-07
1368156.1822125814,147194942041.64902,137.84045274911745,0.281601500855622,2.0564879649911368e-07
1375357.0042242266,147195937146.23062,138.5458874234295,0.2830823312323153,2.0564601596904591e-07
1382557.8262358718,147196937329.39352,139.25100872816077,0.284563141535876,2.0564322130518583e-07
1389758.6482475167,147197942588.87598,139.95581508143638,0.28604393166457537,2.056404125147184e-07
1396959.470259162,147198952922.40485,140.6603049022954,0.28752470151673765,2.0563758960486427e-07
1404160.292270807,147199968327.69565,141.36447661069064,0.2890054509907395,2.056347525828797e-07
1411361.1142824523,147200988802.45242,142.0683286274889,0.29048617998501025,2.0563190145605663e-07
1418561.9362940975,147202014344.36795,142.77185937447078,0.2919668883980319,2.0562903623172274e-07
1425762.7583057426,147203044951.12347,143.4750672743307,0.2934475761283391,2.056261569172413e-07
1432963.5803173878,147204080620.38895,144.1779507506771,0.2949282430745192,2.0562326352001133e-07
1440164.402329033,147205121349.8229,144.8805082280321,0.2964088891352121,2.0562035604746744e-07
1447365.2243406782,147206167137.07248,145.58273813183183,0.29788951420911025,2.0561743450707997e-07
1454566.0463523234,147207217979.7734,146.28463888842623,0.29937011819495907,2.056144989063549e-07
