time_span,x,y,z,vx,vy,vz
2460071.500000000, -3.873732481750160E+07, -5.730375741599231E+07, -1.091944957499672E+06,  3.234754017872240E+01, -2.543167568544235E+01, -5.093725128860829E+00
2460072.500000000, -3.588350645162479E+07, -5.939207472391095E+07, -1.529657117950879E+06,  3.367418448739078E+01, -2.290095042874286E+01, -5.033650124926799E+00
2460073.500000000, -3.292510469852708E+07, -6.126014087115978E+07, -1.960944261913266E+06,  3.476915985190079E+01, -2.033890851539336E+01, -4.945289218667750E+00
2460074.500000000, -2.988185032908327E+07, -6.290668707823014E+07, -2.383449637210000E+06,  3.564023844938981E+01, -1.777846901787513E+01, -4.830790953392735E+00
2460075.500000000, -2.677250878590899E+07, -6.433317501272433E+07, -2.795034397118665E+06,  3.630188495833590E+01, -1.524963925589035E+01, -4.693029269010002E+00
2460076.500000000, -2.361433598833774E+07, -6.554347575925735E+07, -3.193834028162945E+06,  3.677440252662925E+01, -1.277794171543891E+01, -4.535451798868091E+00
2460077.500000000, -2.042262423440562E+07, -6.654342323729864E+07, -3.578299974720854E+06,  3.708271163639654E+01, -1.038309623952046E+01, -4.361890680366642E+00
2460078.500000000, -1.721036690874108E+07, -6.734026786516505E+07, -3.947223711742081E+06,  3.725483495194847E+01, -8.078041054266214E+00, -4.176347551611588E+00
2460079.500000000, -1.398806356997531E+07, -6.794206262334025E+07, -4.299741599370047E+06,  3.732017938111290E+01, -5.868355425289698E+00, -3.982765991378789E+00
2460080.500000000, -1.076367852365601E+07, -6.835701805668353E+07, -4.635320038258333E+06,  3.730771912183653E+01, -3.752122172651838E+00, -3.784805435232022E+00
2460081.500000000, -7.542756705956433E+06, -6.859286490829526E+07, -4.953721659562327E+06,  3.724418965048761E+01, -1.720241409908027E+00, -3.585630520669954E+00
2460082.500000000, -4.328691177766447E+06, -6.865626286961770E+07, -5.254954454932936E+06,  3.715240206787185E+01,  2.428206464151816E-01, -3.387728884567391E+00
2460083.500000000, -1.123127340241078E+06, -6.855229137773502E+07, -5.539206808057729E+06,  3.704977999533806E+01,  2.157890445831288E+00, -3.192768714585433E+00
2460084.500000000,  2.073519307541890E+06, -6.828405365094338E+07, -5.806772266207080E+06,  3.694720775569714E+01,  4.049619954272893E+00, -3.001504948583889E+00
2460085.500000000,  5.261461935133506E+06, -6.785241852010994E+07, -6.057968534685459E+06,  3.684825971161126E+01,  5.944779845093096E+00, -2.813740070155891E+00
2460086.500000000,  8.440892802321600E+06, -6.725591649435721E+07, -6.293055550159931E+06,  3.674885752742203E+01,  7.870413742426304E+00, -2.628342144869650E+00
2460087.500000000,  1.161132340174602E+07, -6.649079739414139E+07, -6.512157568274662E+06,  3.663737618874332E+01,  9.851962494576155E+00, -2.443319283179092E+00
2460088.500000000,  1.477095301799685E+07, -6.555124735203199E+07, -6.715193982502442E+06,  3.649519245095711E+01,  1.191146902949074E+01, -2.255946314344665E+00
2460089.500000000,  1.791610268818326E+07, -6.442975360675253E+07, -6.901823088844899E+06,  3.629764266346911E+01,  1.406596913106226E+01, -2.062936319817609E+00
2460090.500000000,  2.104074760803531E+07, -6.311759687493874E+07, -7.071402256213356E+06,  3.601533227736257E+01,  1.632616179295250E+01, -1.860646997031128E+00
2460091.500000000,  2.413617510337842E+07, -6.160544370833171E+07, -7.222967002065394E+06,  3.561571831191021E+01,  1.869543537135085E+01, -1.645309770214739E+00
2460092.500000000,  2.719078774921033E+07, -5.988400558498196E+07, -7.355230366766259E+06,  3.506486993579610E+01,  2.116930363880483E+01, -1.413268260580796E+00
2460093.500000000,  3.019006253806350E+07, -5.794472788928544E+07, -7.466602796851870E+06,  3.432930212176632E+01,  2.373528039730920E+01, -1.161212255168005E+00
2460094.500000000,  3.311666771850701E+07, -5.578047062799059E+07, -7.555231560394567E+06,  3.337777371176939E+01,  2.637319410842054E+01, -8.863937021064405E-01
2460095.500000000,  3.595072962566853E+07, -5.338614378720007E+07, -7.619057600860264E+06,  3.218294443974434E+01,  2.905591672520887E+01, -5.868124875822414E-01
2460096.500000000,  3.867023309501557E+07, -5.075926359141841E+07, -7.655886758841205E+06,  3.072279534447304E+01,  3.175045526537888E+01, -2.613617420441905E-01
2460097.500000000,  4.125153144363642E+07, -4.790040136848040E+07, -7.663471514979562E+06,  2.898173300405469E+01,  3.441933226315100E+01,  9.007494175644304E-02
2460098.500000000,  4.366993601031837E+07, -4.481350390973397E+07, -7.639598881032163E+06,  2.695131920218606E+01,  3.702216351810253E+01,  4.665788813019560E-01
2460099.500000000,  4.590035126215629E+07, -4.150607268554173E+07, -7.582179822611546E+06,  2.463059273931533E+01,  3.951732970051410E+01,  8.662053695107854E-01
2460100.500000000,  4.791791977679805E+07, -3.798919848628570E+07, -7.489335652126785E+06,  2.202597762202777E+01,  4.186363322724313E+01,  1.286044064768113E+00
2460101.500000000,  4.969864213296206E+07, -3.427745740507955E+07, -7.359477180141674E+06,  1.915080012363000E+01,  4.402183386880850E+01,  1.722325023511742E+00
2460102.500000000,  5.121993987562156E+07, -3.038868293250814E+07, -7.191373034667157E+06,  1.602446444462302E+01,  4.595596586816340E+01,  2.170561756737410E+00
2460103.500000000,  5.246113510125708E+07, -2.634363667859900E+07, -6.984204408989143E+06,  1.267136114991733E+01,  4.763435562130364E+01,  2.625720342015168E+00
2460104.500000000,  5.340382751834676E+07, -2.216560630056764E+07, -6.737604520668231E+06,  9.119602534086209E+00,  4.903028147415368E+01,  3.082402043250674E+00
2460105.500000000,  5.403215862439166E+07, -1.787996310228804E+07, -6.451682184030686E+06,  5.399693024492393E+00,  5.012224484440426E+01,  3.535026231018946E+00
2460106.500000000,  5.433296232381732E+07, -1.351371309728048E+07, -6.127030031374931E+06,  1.543249330468439E+00,  5.089385325259394E+01,  3.978000763347222E+00
2460107.500000000,  5.429581120566051E+07, -9.095073843237484E+06, -5.764718972789496E+06, -2.418116816273058E+00,  5.133334918976015E+01,  4.405868435050106E+00
2460108.500000000,  5.391297703763746E+07, -4.653104980072036E+06, -5.366281367320492E+06, -6.453651620468346E+00,  5.143285198231533E+01,  4.813420626062193E+00
2460109.500000000,  5.317933199038035E+07, -2.174132465868637E+05, -4.933685999383470E+06, -1.053396703249703E+01,  5.118741052033796E+01,  5.195772793630564E+00
2460110.500000000,  5.209222283911943E+07,  4.182056850774343E+06, -4.469308234877508E+06, -1.463115311986050E+01,  5.059399010401307E+01,  5.548400784896106E+00
2460111.500000000,  5.065135308636685E+07,  8.515146996214511E+06, -3.975898612450663E+06, -1.871848426940522E+01,  4.965053356110060E+01,  5.867141804669508E+00
2460112.500000000,  4.885870689566290E+07,  1.275153634986006E+07, -3.456552578828410E+06, -2.276975534669006E+01,  4.835524170322975E+01,  6.148168826456327E+00
2460113.500000000,  4.671854341444276E+07,  1.686074505851376E+07, -2.914683119220883E+06, -2.675833500068918E+01,  4.670620754981370E+01,  6.387951691618802E+00
2460114.500000000,  4.423748032911465E+07,  2.081212538241898E+07, -2.353996738687214E+06, -3.065607362633090E+01,  4.470150944972693E+01,  6.583221355753457E+00
2460115.500000000,  4.142467169109537E+07,  2.457488291443786E+07, -1.778471761531986E+06, -3.443224601567999E+01,  4.233981858812979E+01,  6.730954866382840E+00
2460116.500000000,  3.829206823073425E+07,  2.811817231235744E+07, -1.192336449906848E+06, -3.805273443661999E+01,  3.962150749341350E+01,  6.828396878901822E+00
2460117.500000000,  3.485473041580400E+07,  3.141130730657226E+07, -6.000432771651987E+05, -4.147965690514071E+01,  3.655016354667207E+01,  6.873128290579910E+00
2460118.500000000,  3.113114810462341E+07,  3.442411273303421E+07, -6.235128319324926E+03, -4.467160930155291E+01,  3.313432621371216E+01,  6.863183925407100E+00
2460119.500000000,  2.714350903271232E+07,  3.712742742523702E+07,  5.843004978178758E+05, -4.758461509443831E+01,  2.938919532669889E+01,  6.797210056475803E+00
2460120.500000000,  2.291785476430728E+07,  3.949374302152561E+07,  1.166691904312624E+06, -5.017376778087085E+01,  2.533801991210622E+01,  6.674640878957780E+00
2460121.500000000,  1.848406943874101E+07,  4.149793880648603E+07,  1.736058612111589E+06, -5.239542487878661E+01,  2.101289045509486E+01,  6.495863685937707E+00
2460122.500000000,  1.387566408700584E+07,  4.311805149721838E+07,  2.287599324629253E+06, -5.420969485763659E+01,  1.645473073806225E+01,  6.262338513179258E+00
2460123.500000000,  9.129345383777419E+06,  4.433600641207477E+07,  2.816687129117681E+06, -5.558288081566049E+01,  1.171241171185791E+01,  5.976641652295465E+00
2460124.500000000,  4.284387797041905E+06,  4.513823637346449E+07,  3.318964427315501E+06, -5.648953280551085E+01,  6.841064888077714E+00,  5.642414034173391E+00
2460125.500000000, -6.181440475021058E+05,  4.551612792982990E+07,  3.790429171012392E+06, -5.691382439998654E+01,  1.899819290966340E+00,  5.264212925622810E+00
2460126.500000000, -5.536256524982249E+06,  4.546625859244682E+07,  4.227504672368428E+06, -5.685009616004957E+01, -3.050714577511510E+00,  4.847284405604585E+00
2460127.500000000, -1.042789859422630E+07,  4.499041842580219E+07,  4.627087481535548E+06, -5.630256688231780E+01, -7.950864392904027E+00,  4.397289627627708E+00
2460128.500000000, -1.525177738620550E+07,  4.409543779469438E+07,  4.986571084065139E+06, -5.528436120589080E+01, -1.274392177084217E+01,  3.920025828961679E+00
2460129.500000000, -1.996806900245392E+07,  4.279286430607572E+07,  5.303846717705600E+06, -5.381610283654545E+01, -1.737758736235190E+01,  3.421181691864192E+00
2460130.500000000, -2.453899923851397E+07,  4.109854230402854E+07,  5.577285665700559E+06, -5.192435677308808E+01, -2.180478415888666E+01,  2.906157076083349E+00
2460131.500000000, -2.892929251867541E+07,  3.903214712441546E+07,  5.805709368032131E+06, -4.964017311373215E+01, -2.598391225784701E+01,  2.379962530826747E+00
2460132.500000000, -3.310650606096491E+07,  3.661671592297195E+07,  5.988354341286853E+06, -4.699790789384812E+01, -2.987870460091717E+01,  1.847198357356024E+00
2460133.500000000, -3.704127730728509E+07,  3.387820116490585E+07,  6.124838280710958E+06, -4.403439944598808E+01, -3.345787978407886E+01,  1.312099796947143E+00
2460134.500000000, -4.070751535712767E+07,  3.084505605410361E+07,  6.215132148012705E+06, -4.078848696428491E+01, -3.669477807043806E+01,  7.786262799668968E-01
2460135.500000000, -4.408256279539324E+07,  2.754784680044020E+07,  6.259540955533715E+06, -3.730078862527485E+01, -3.956712306704726E+01,  2.505691922572790E-01
2460136.500000000, -4.714734524992876E+07,  2.401887688218743E+07,  6.258693768651736E+06, -3.361361752031729E+01, -4.205699057249274E+01, -2.683462934935150E-01
2460137.500000000, -4.988651489495133E+07,  2.029180417811275E+07,  6.213541507445509E+06, -2.977090435329516E+01, -4.415100290321248E+01, -7.743853619075729E-01
2460138.500000000, -5.228858328753270E+07,  1.640123270713103E+07,  6.125359660957115E+06, -2.581801066382850E+01, -4.584071251713948E+01, -1.263767405928103E+00
2460139.500000000, -5.434603013275529E+07,  1.238226566839458E+07,  5.995752140172121E+06, -2.180134731543139E+01, -4.712309918999279E+01, -1.732676375721198E+00
2460140.500000000, -5.605536886714053E+07,  8.270014114151489E+06,  5.826652199852132E+06, -1.776775218743323E+01, -4.800108250051392E+01, -2.177317802057505E+00
2460141.500000000, -5.741714773845519E+07,  4.099064453300953E+06,  5.620316597141000E+06, -1.376362172164560E+01, -4.848394519677629E+01, -2.594017008121472E+00
2460142.500000000, -5.843586624528496E+07, -9.708323682830576E+04,  5.379309827538830E+06, -9.833828205692143E+00, -4.858757069352784E+01, -2.979348657251066E+00
2460143.500000000, -5.911979092676084E+07, -4.286586480325475E+06,  5.106476267314550E+06, -6.020485116266785E+00, -4.833441625491395E+01, -3.330284849191081E+00
2460144.500000000, -5.948066088449645E+07, -8.439815928819651E+06,  4.804899231487467E+06, -2.361644615804749E+00, -4.775316893535671E+01, -3.644347467673224E+00
2460145.500000000, -5.953328128580868E+07, -1.252986650187655E+07,  4.477847208703741E+06,  1.109976373889968E+00, -4.687806083890214E+01, -3.919750300331145E+00
2460146.500000000, -5.929501162161599E+07, -1.653299479610902E+07,  4.128708750272630E+06,  4.368142144913052E+00, -4.574785080615409E+01, -4.155517443800122E+00
2460147.500000000, -5.878516388922189E+07, -2.042895530761606E+07,  3.760918576943132E+06,  7.394022597310413E+00, -4.440450874843620E+01, -4.351566481405046E+00
2460148.500000000, -5.802433343342528E+07, -2.420121227960755E+07,  3.377878347942485E+06,  1.017681575536057E+01, -4.289166445555158E+01, -4.508747662931571E+00
2460149.500000000, -5.703369131514715E+07, -2.783701025539067E+07,  2.982876155935277E+06,  1.271400755971081E+01, -4.125290318514607E+01, -4.628833594777388E+00
2460150.500000000, -5.583427132717041E+07, -3.132729418964538E+07,  2.579009132815154E+06,  1.501123198448004E+01, -3.953000452764022E+01, -4.714457525345880E+00
2460151.500000000, -5.444628683566753E+07, -3.466647866997197E+07,  2.169113559240846E+06,  1.708172104826210E+01, -3.776122821580312E+01, -4.769001945832551E+00
2460152.500000000, -5.288851234785269E+07, -3.785207480580824E+07,  1.755706570542945E+06,  1.894536156429534E+01, -3.597975045168357E+01, -4.796442690358049E+00
2460153.500000000, -5.117776210452578E+07, -4.088419202950565E+07,  1.340942967191048E+06,  2.062740168093834E+01, -3.421234713848846E+01, -4.801156799939172E+00
2460154.500000000, -4.932849323851928E+07, -4.376493983519965E+07,  9.265898107079435E+05,  2.215687370196368E+01, -3.247840673109842E+01, -4.787704928359993E+00
2460155.500000000, -4.735255443110329E+07, -4.649776083406024E+07,  5.140204713674802E+05,  2.356481886470367E+01, -3.078933623020811E+01, -4.760600867921250E+00
2460156.500000000, -4.525909295925932E+07, -4.908673100668493E+07,  1.042286586332619E+05,  2.488241350081782E+01, -2.914840042841919E+01, -4.724081757092899E+00
2460157.500000000, -4.305462406657371E+07, -5.153586538387358E+07, -3.021382177849524E+05,  2.613910346947989E+01, -2.755100839436732E+01, -4.681892647835221E+00
2460158.500000000, -4.074325727421959E+07, -5.384846742340648E+07, -7.047281637615748E+05,  2.736085449164037E+01, -2.598543402069139E+01, -4.637098357825712E+00
2460159.500000000, -3.832706516146027E+07, -5.602655805708955E+07, -1.103419055526447E+06,  2.856861999899429E+01, -2.443393097748362E+01, -4.591933964244042E+00
2460160.500000000, -3.580657185703823E+07, -5.807041589012230E+07, -1.498242182680625E+06,  2.977711572983401E+01, -2.287417826396009E+01, -4.547703012291250E+00
2460161.500000000, -3.318133151288363E+07, -5.997825361202122E+07, -1.889299292878941E+06,  3.099397233234020E+01, -2.128097224325457E+01, -4.504729657161199E+00
2460162.500000000, -3.045056181679095E+07, -6.174604771336928E+07, -2.276677950735912E+06,  3.221931479059110E+01, -1.962806584156952E+01, -4.462367710716409E+00
2460163.500000000, -2.761379446926617E+07, -6.336752957992266E+07, -2.660370132276729E+06,  3.344579195756430E+01, -1.789004643854690E+01, -4.419066124919228E+00
2460164.500000000, -2.467150370128490E+07, -6.483433650526176E+07, -3.040198787225276E+06,  3.465905243685479E+01, -1.604414144215571E+01, -4.372487025517516E+00
2460165.500000000, -2.162567540318336E+07, -6.613631170736457E+07, -3.415756625538945E+06,  3.583863616533522E+01, -1.407184479262960E+01, -4.319669222249013E+00
2460166.500000000, -1.848028318521901E+07, -6.726193363146375E+07, -3.786360650477786E+06,  3.695922596592072E+01, -1.196026842365387E+01, -4.257227362076787E+00
2460167.500000000, -1.524164347368425E+07, -6.819884721033044E+07, -4.151025012629300E+06,  3.799218160474913E+01, -9.703139372650485E+00, -4.181574729521698E+00
2460168.500000000, -1.191862921399751E+07, -6.893446380037189E+07, -4.508453655358832E+06,  3.890726183663067E+01, -7.301384763178167E+00, -4.089156266170718E+00
2460169.500000000, -8.522730451562995E+06, -6.945659258348916E+07, -4.857053029396020E+06,  3.967442860616658E+01, -4.763271971204809E+00, -3.976677768377395E+00
2460170.500000000, -5.067959464042577E+06, -6.975406456314094E+07, -5.194963945487045E+06,  4.026562268869578E+01, -2.104098405830411E+00, -3.841317466447693E+00
2460171.500000000, -1.570607653023708E+06, -6.981731099308908E+07, -5.520110483092550E+06,  4.065640191175977E+01,  6.545471676117307E-01, -3.680907276299744E+00
2460172.500000000,  1.951129511868719E+06, -6.963886111900598E+07, -5.830262850397162E+06,  4.082734158959399E+01,  3.485903633045786E+00, -3.494072880328961E+00
2460173.500000000,  5.477635121737374E+06, -6.921372930465412E+07, -6.123110259092443E+06,  4.076511142153676E+01,  6.359465419760831E+00, -3.280324325213360E+00
2460174.500000000,  8.988430070923040E+06, -6.853966864286900E+07, -6.396339287614454E+06,  4.046316296844886E+01,  9.242628853970526E+00, -3.040091867342092E+00
2460175.500000000,  1.246277327020758E+07, -6.761727659242596E+07, -6.647712895210367E+06,  3.992198572889847E+01,  1.210245300219780E+01, -2.774705167006240E+00
2460176.500000000,  1.588026469274030E+07, -6.644994752433842E+07, -6.875145235947438E+06,  3.914891634344325E+01,  1.490742380714483E+01, -2.486317426136053E+00
2460177.500000000,  1.922141296489895E+07, -6.504367673958747E+07, -7.076767708063066E+06,  3.815751295878142E+01,  1.762910981471717E+01, -2.177779469492240E+00
2460178.500000000,  2.246813142405336E+07, -6.340672994857365E+07, -7.250982243247736E+06,  3.696653362353048E+01,  2.024360405444281E+01, -1.852471879628981E+00
2460179.500000000,  2.560413100667206E+07, -6.154920080962221E+07, -7.396498658788320E+06,  3.559858214701041E+01,  2.273265928591698E+01, -1.514105923524871E+00
2460180.500000000,  2.861518474132035E+07, -5.948248638825703E+07, -7.512353914161034E+06,  3.407850565730755E+01,  2.508444209602287E+01, -1.166505994922243E+00
2460181.500000000,  3.148924662182996E+07, -5.721871588042288E+07, -7.597912271756217E+06,  3.243164390360914E+01,  2.729385412207934E+01, -8.133875216304567E-01
2460182.500000000,  3.421641675186026E+07, -5.477017130865391E+07, -7.652846589683071E+06,  3.068204022773308E+01,  2.936239461207281E+01, -4.581446781147882E-01
2460183.500000000,  3.678875434369700E+07, -5.214873994481167E+07, -7.677102199617431E+06,  2.885072751406592E+01,  3.129756605895206E+01, -1.036617779280302E-01
2460184.500000000,  3.919994985005776E+07, -4.936543686973155E+07, -7.670845971273344E+06,  2.695419914864733E+01,  3.311185212063744E+01,  2.478390731145108E-01
2460185.500000000,  4.144487663974856E+07, -4.643003242393821E+07, -7.634404168811683E+06,  2.500316531832778E+01,  3.482132283870074E+01,  5.949035253096646E-01
2460186.500000000,  4.351905066607071E+07, -4.335081354513352E+07, -7.568193503584923E+06,  2.300167949230710E+01,  3.644394479667984E+01,  9.368958676563999E-01
